text,labels
"In view of the preponderance of the authorities, we are unable to give effect to the argument of the Id. representative for the assessee based on the judgment of the Gujarat High Court in Addl. CIT v. Laxmi Agents (supra) that the assessee should be allowed depreciation under Section 32 in respect of the properties, the rental income from which is assessed under the head ""income from house property"".","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'B_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
The traffic at Panch Batti is usually heavy and crowded.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
(3) SCALP VEIN SET GS 226 STERILE - READY FOR USE Short Bevel thin wall needle provides attraumatic insertion and better flow.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
The company may also compete for business travel customers with businesses that provide short term rentals of cellular telephones capable of operating in specific countries or regions.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
The relevant portions on which he relied are found at pages 863 and 865 in paras 10 and 16 which read as follows :,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"3.33 PW17 Bijay Kumar Batra from State Bank of India, Angul Branch, Orissa proved account opening form of account no. 30771239775 of accused Dhurba Charan Sahu as Ex.PW17/A.","['O', 'O', 'B_WITNESS', 'I_WITNESS', 'I_WITNESS', 'I_WITNESS', 'B_ORG', 'I_ORG', 'I_ORG', 'I_ORG', 'O', 'O', 'B_GPE', 'I_GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'O']"
Other statutes providing for speedy action to meet emergent situations may well be construed as excluding the principle audi alteram partem.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Arvind Yogindra Rasesh Hemant (Died on 16/08/1971) Atulya Pradeep Miheer (Born on 27/05/1958) Padmanabh Hrishikesh,"['B_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'B_DATE', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'B_DATE', 'B_OTHER_PERSON', 'I_OTHER_PERSON']"
"The object of this Rule is to fix responsibility for allegations made in the plaint on the persons who verify and this is to ensure that false allegations are not made freely and recklessly. ...‖ 8.6.3. Sri Shamrao Rukamanna Talwar v. Smt. Suvarna, ILR 2008 Karnataka 1493-  ―23.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'O']"
The first issue in the appeal of the Revenue is that the CIT(A) has erred in holding that sum of consideration for sale of technical know-how to a foreign company received in India by the assessee is not liable to tax under Section 9 of the IT Act.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_GPE', 'I_GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'B_STATUTE', 'I_STATUTE']"
Relying upon the Act the plaintiff contended that that Act rendered the order of excommunication ineffective.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
The said appeal of the petitioner No.2 Ramdas came to be dismissed vide order dated 19.12.2000 (Annex.28).,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PETITIONER', 'I_PETITIONER', 'O', 'O', 'O', 'O', 'O', 'O', 'B_DATE', 'I_DATE']"
"Before the Supreme Court, the State contended that the Board of Revenue was not conferred with such authority and that the circular in fact granted an exemption.","['O', 'O', 'B_COURT', 'I_COURT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
He has been in politics for the past several years and is aware of the duties and responsibilities as a public servant.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Where, however, a law made by the State Legislature on a subject covered by the Concurrent List is inconsistent with and repugnant to a previous law made by Parliament, then, such a law can be protected by obtaining the assent of the President under Article 254(2) of the Constitution.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'B_STATUTE']"
"Before examining the rival contention, it is necessary to refer to the provisions of s. 271(2) of the Act, which, in fact, gave rise to this controversy.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"In my opinion, State employment can be for other purposes as well.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"If an application is made more than 30 days of the receipt of the notice, it should be dismissed as barred by time, but if it is made before the receipt of the notice, it may not be rejected as premature.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
In MFA No.491/2009 claimants have sought for enhancement of the compensation by contending that contributory negligence as apportioned by the Tribunal to the deceased at 25% is erroneous and same is liable to be set- aside.,"['O', 'B_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
The leamed Government Advocate on the othe:_j hand seeks to sustain the action of the respondents.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"But, the present question is one of the extent and scope of judicial review over such matters.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
The nature and extent of the tests which the auditors apply will vary according to the strength and weakness of the system of the internal control and the nature of the internal checks which exists.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Before considering how far the cashew-nut purchases made by the respondents are, on the findings returned by the High Court, entitled to the protection of article 286(1)(b), it is necessary first to ascertain the scope of such protection.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"In that case Rule 12 of the Medicinal Toilet Preparation (Excise Duties) Rules, 1956, the provisions of which are pari materia with the unamended provisions of Rule 57-I was challenged before the Supreme Court.","['O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'B_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'O', 'O', 'B_COURT', 'I_COURT']"
"They were, however, confronted with a Division Bench decision of this Court to which Sen, J. himself had been a party, viz., Cri. App. No. 808 of 1960, D/ 7-6-1960 (Cal), where the owner of a fair price shop bound by a similar agreement had been held to be an agent of Government.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'B_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Learned Advocate for accused No.1 has then drawn attention of the Court on the aspect of discrepancy in description of sample.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"The petitioner was informed by the Deputy Superintendent of Police of the time and place of the enquiry into these charges, but, he absented himself when evidence in support of the charges was recorded by the Deputy Superintendent of Police.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
The High Court of Bombay held that the Government had lost its right to assess the land in question because of the equity arising on the facts of the case in favour of the Municipality and a limitation on the right of the Government to assess under s. 8 of the Bombay City Land Revenue Act arose.,"['O', 'B_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'B_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE']"
73.To sum up : Claim No.3 [Labour rendered idle by the Railway Administration] and Claim No.5 [losses suffered owing to over-stayal of work] are set aside and O.S.A.No.247/2005 is partly allowed to that extent.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_CASE_NUMBER', 'I_CASE_NUMBER', 'O', 'O', 'O', 'O', 'O']"
"Rs.8,400 X 10  -----------
 100 = Rs.84,000/-
 8,40,000-84,000 = Rs.7,56,000/-
 ","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
But if on the other hand a statutory provision either specifically or by necessary implication excluded the application of any or all the principles of natural justice then the court cannot ignore the mandate of the legislature or the statutory authority and read into the concerned provision the principles of natural justice.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Sinha, J. also seemed to think that the provisions of the said Act imposed unreasonable restrictions, and thus were void because of Sub-clause (f) of Clause (1) of Article 19 of the Constitution.","['B_JUDGE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'I_PROVISION', 'I_PROVISION', 'I_PROVISION', 'I_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'B_STATUTE']"
Appellant Moola Ram declared that they were around to teach Omkar a lesson for not allowing the freight rate to be enhanced.,"['O', 'B_PETITIONER', 'I_PETITIONER', 'I_PETITIONER', 'O', 'O', 'O', 'O', 'O', 'O', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"But it appears to be clear that in those cases the Privy Council was not defining a judgment exhaustively and did not intend to lay down that a judgment meant a decree and nothing else,","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"In that order he proposed the punishment of 'barkhastgi"" and directed that a copy of the tentative findings be served on Shri Kesar Singh and he be asked to show cause why the punishment of ""dismissal"" should not be imposed on him.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
The ratio of the subsequent Division Bench decision is to the effect that the question of teacher-pupil ratio would depend upon the number of Standards and Sections in the school.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Laxman Ramji and his brother had seen the appellant with Lila w/o. of Laxman Ramji moving in the fair and, therefore, at about 21.00 hours on 03.09.1995, a quarrel took place in between Laxman Ramji and Mansukh Ramji on one side and appellant on another side.","['B_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Thereafter, the plaintiff paid the cost of the four vehicles to the dealer M/s. Automotive Manufacturers, Secunderabad on 30-11-1983 and the vehicles were delivered to the 1st defendant.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_ORG', 'I_ORG', 'I_ORG', 'I_ORG', 'B_DATE', 'I_DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
In this view it would follow that the offences charged cannot be said to have been brought home to the appellant beyond reasonable doubt.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"But in Mapp v. Ohio. (1961) 367 US 643 : 6 Law Ed. 2nd Ed. 1081, Wolf was reversed and it was held that all evidence obtained by search and seizure in breach of 4th Amendment of the Federal Constitution was, by virtue of the due process clause of 14th Amendment guaranteeing the right to privacy free from unreasonable State intrusion.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
He knows the objector and belongs to the same State (Kerala).,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_GPE']"
"Additional Advocate General, Punjab, on the other hand, has submitted that Rattan Singh had suffered injuries in the occurrence and his presence at the spot at the time of occurrence cannot be held in doubt.","['O', 'O', 'O', 'B_GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"At the relevant time in the month of February, 1958 the Mysore State Civil Service (General Recruitment) Rules, 1957 were in existence inasmuch as those rules came into force on 1 February, 1958.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_DATE', 'I_DATE', 'I_DATE']"
"In Mathura Prasad Bajoo Jaiswal & Ors. v. Dossibai N.B. Jeejeebhey, [1970] 3 SCR 830 the Bench consisting of Shah, CJ., Hegde and Grover, JJ. was called upon to consider whether a decree passed without jurisdiction operates res judicata.","['O', 'B_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'O', 'O', 'O', 'B_JUDGE', 'O', 'B_JUDGE', 'I_JUDGE', 'B_JUDGE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"The petitioner, namely, T.T.K. Prestige Limited, is engaged in the manufacturing and marketing of pressure cookers, pressure pans, cook wear, non-stick cook wear etc.","['O', 'O', 'O', 'B_ORG', 'I_ORG', 'I_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"In these two cases, the case of New Savan Sugar & Gur Refining Co. Ltd. [1969] 74 ITR 7 (SC) was referred to but with the deepest respect, its true import and ratio seems to have been missed.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"The Ld. Amicus Curiae had submitted that as per the rukka Ex.PW11/B the incident took place at the house of accused at 1/733 Rehman Building, Shahdara.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_GPE']"
The impugned order records in details the contentions raised by the learned Special Public Prosecutor in this regard.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"For the total amount thus found, due to the plaintiff, they allotted to him certain immoveable properties of the partnership at the highest value put upon them by the parties.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Section 2(1) of the Act provided that the Madras General Sales Tax Act, 1959, as in force in the State of Madras immediately before the commencement of the said Act shall extend to and come into force in the Union Territory of Pondicherry subject to certain modifications and adaptations specified in that section.","['B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'O', 'O', 'O', 'O', 'B_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'I_STATUTE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_GPE', 'I_GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_GPE', 'I_GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"A person, by name Asaram Bapu claims to be a Saint.","['O', 'O', 'O', 'O', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'O', 'O', 'O']"
"The assessee further contended that interest paid was an allowable deduction under Section 36 of the I.T. Act, 1961, being interest paid on capital borrowed for the purpose of business which included the payment of income-tax on the income of the business.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'B_STATUTE', 'I_STATUTE', 'I_STATUTE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Learned counsel for the applicant prays for withdrawal of the bail application filed under Section 438 of the Cr.P.C. 

 Prayer is allowed. 

 The bail application is dismissed as withdrawn. 

 (RAJENDRA MAHAJAN) JUDGE dixit/-
 Criminal Appeal No. 548/2010 25.02.2015 None for the appellant. 

 Shri V. Sundaram, learned Panel Lawyer for the respondent/State.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'B_STATUTE', 'I_STATUTE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_JUDGE', 'I_JUDGE', 'O', 'O', 'B_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'B_DATE', 'I_DATE', 'O', 'O', 'O', 'O', 'O', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'O', 'O', 'O', 'O', 'O']"
The essence of the matter does not lie there.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"If in the opinion of the court there is no legal justification for the detention, the party has to be ordered to be released.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"According to this reckoning, the plaintiff has continued in service for nearly eight and a half months beyond the due date of his retirement, and there is no prospect of the case being disposed of expeditiously, as, a number of issues have been framed and no evidence has been led so far.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
(xi) P.W.3 enquired A2 under Section 67 of NDPS Act and A2 gave voluntary statement in his own handwriting Ex.P46 and he has signed in all the pages and P.W.3 has also signed in all the pages.,"['O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'B_STATUTE', 'I_STATUTE', 'I_STATUTE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
